"artist_name","artist_id","album_id","album_type","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","disc_number","duration_ms","explicit","track_href","is_local","track_name","track_preview_url","track_number","type","track_uri","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","6s1ztxv92A4YTaSHQrMuoK","album","2019-02-21",2019,"day",0.547,0.394,5,-12.094,0,0.0236,0.201,0.0631,0.649,0.174,85.995,"1IYWmLiUOlyWFD5KObpR8E","https://api.spotify.com/v1/audio-analysis/1IYWmLiUOlyWFD5KObpR8E",4,1,219953,FALSE,"https://api.spotify.com/v1/tracks/1IYWmLiUOlyWFD5KObpR8E",FALSE,"Fiend","https://p.scdn.co/mp3-preview/51ef74b013dc9a2b64a778393787619a37e8dff4?cid=c754a384dab5409faec10df188bbe142",2,"track","spotify:track:1IYWmLiUOlyWFD5KObpR8E","https://open.spotify.com/track/1IYWmLiUOlyWFD5KObpR8E","Ark Patrol","F","minor","F minor"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","6s1ztxv92A4YTaSHQrMuoK","album","2019-02-21",2019,"day",0.68,0.421,11,-12.918,0,0.0572,0.0637,0.00182,0.256,0.199,149.95,"0rdP15DyESAhfGm3TScqq2","https://api.spotify.com/v1/audio-analysis/0rdP15DyESAhfGm3TScqq2",4,1,261920,FALSE,"https://api.spotify.com/v1/tracks/0rdP15DyESAhfGm3TScqq2",FALSE,"Kraken","https://p.scdn.co/mp3-preview/918868ae05824d3e89c450424b8c9eb73e1a1150?cid=c754a384dab5409faec10df188bbe142",3,"track","spotify:track:0rdP15DyESAhfGm3TScqq2","https://open.spotify.com/track/0rdP15DyESAhfGm3TScqq2","Ark Patrol","B","minor","B minor"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","6s1ztxv92A4YTaSHQrMuoK","album","2019-02-21",2019,"day",0.304,0.638,8,-7.792,1,0.0383,0.00301,0.637,0.288,0.251,191.941,"6z0qzwzUwczS13yapxIkM3","https://api.spotify.com/v1/audio-analysis/6z0qzwzUwczS13yapxIkM3",3,1,193140,FALSE,"https://api.spotify.com/v1/tracks/6z0qzwzUwczS13yapxIkM3",FALSE,"Darling, You Can't Walk Away","https://p.scdn.co/mp3-preview/97ae7ad973f1f5f9d111c14cbda9b253f4adf5c1?cid=c754a384dab5409faec10df188bbe142",4,"track","spotify:track:6z0qzwzUwczS13yapxIkM3","https://open.spotify.com/track/6z0qzwzUwczS13yapxIkM3","Ark Patrol","G#","major","G# major"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","6s1ztxv92A4YTaSHQrMuoK","album","2019-02-21",2019,"day",0.514,0.394,9,-10.534,0,0.304,0.13,0,0.106,0.209,140.125,"3AMKL9b52Pa3h2L7nTIec8","https://api.spotify.com/v1/audio-analysis/3AMKL9b52Pa3h2L7nTIec8",4,1,233951,FALSE,"https://api.spotify.com/v1/tracks/3AMKL9b52Pa3h2L7nTIec8",FALSE,"Burn Down","https://p.scdn.co/mp3-preview/4fb01e58d33404736d16d3ba036fcf651ef50e6b?cid=c754a384dab5409faec10df188bbe142",5,"track","spotify:track:3AMKL9b52Pa3h2L7nTIec8","https://open.spotify.com/track/3AMKL9b52Pa3h2L7nTIec8","Ark Patrol","A","minor","A minor"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","6s1ztxv92A4YTaSHQrMuoK","album","2019-02-21",2019,"day",0.667,0.458,8,-11.254,1,0.041,0.00191,0.512,0.0702,0.251,98.019,"6oaXFXnerN7Ej0Vbiyl0UV","https://api.spotify.com/v1/audio-analysis/6oaXFXnerN7Ej0Vbiyl0UV",4,1,101408,FALSE,"https://api.spotify.com/v1/tracks/6oaXFXnerN7Ej0Vbiyl0UV",FALSE,"Ganymede","https://p.scdn.co/mp3-preview/55b099774b7f116421637b3b44a95ab3e328ed4d?cid=c754a384dab5409faec10df188bbe142",6,"track","spotify:track:6oaXFXnerN7Ej0Vbiyl0UV","https://open.spotify.com/track/6oaXFXnerN7Ej0Vbiyl0UV","Ark Patrol","G#","major","G# major"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","6s1ztxv92A4YTaSHQrMuoK","album","2019-02-21",2019,"day",0.669,0.596,0,-9.104,1,0.0266,0.099,0.711,0.107,0.138,129.971,"2wwSbFjd419Lq3MN62IpWq","https://api.spotify.com/v1/audio-analysis/2wwSbFjd419Lq3MN62IpWq",4,1,179080,FALSE,"https://api.spotify.com/v1/tracks/2wwSbFjd419Lq3MN62IpWq",FALSE,"Your Eyes (And Other Safe Havens)","https://p.scdn.co/mp3-preview/bf1ae8c796752cd7a700e34722e005dc8e6a813f?cid=c754a384dab5409faec10df188bbe142",7,"track","spotify:track:2wwSbFjd419Lq3MN62IpWq","https://open.spotify.com/track/2wwSbFjd419Lq3MN62IpWq","Ark Patrol","C","major","C major"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","6s1ztxv92A4YTaSHQrMuoK","album","2019-02-21",2019,"day",0.689,0.479,8,-10.291,1,0.0559,0.686,0.0805,0.119,0.111,98.949,"3qvtDAAsUDu73mCLYs09zN","https://api.spotify.com/v1/audio-analysis/3qvtDAAsUDu73mCLYs09zN",4,1,218915,FALSE,"https://api.spotify.com/v1/tracks/3qvtDAAsUDu73mCLYs09zN",FALSE,"Myrmidon","https://p.scdn.co/mp3-preview/23eb2e242b07eb6f1017f6e0c2647f42bcee6f39?cid=c754a384dab5409faec10df188bbe142",8,"track","spotify:track:3qvtDAAsUDu73mCLYs09zN","https://open.spotify.com/track/3qvtDAAsUDu73mCLYs09zN","Ark Patrol","G#","major","G# major"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","6s1ztxv92A4YTaSHQrMuoK","album","2019-02-21",2019,"day",0.494,0.51,2,-9.359,0,0.0359,0.647,0.865,0.113,0.0699,74.994,"04QVlmsD5gH5oZkj8ZHTN8","https://api.spotify.com/v1/audio-analysis/04QVlmsD5gH5oZkj8ZHTN8",4,1,313587,FALSE,"https://api.spotify.com/v1/tracks/04QVlmsD5gH5oZkj8ZHTN8",FALSE,"Be Still and Let the Night Pass Over You","https://p.scdn.co/mp3-preview/aa4fcbdfaf8c19518fe8ce19b8443ef183810452?cid=c754a384dab5409faec10df188bbe142",9,"track","spotify:track:04QVlmsD5gH5oZkj8ZHTN8","https://open.spotify.com/track/04QVlmsD5gH5oZkj8ZHTN8","Ark Patrol","D","minor","D minor"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","4sYRZn9lTFNP7Oz7T9rrVI","album","2015-11-20",2015,"day",0.48,0.686,8,-4.951,0,0.0704,0.101,0.0233,0.103,0.569,90.313,"6VwcwoW4XtF0QuezyLJyBW","https://api.spotify.com/v1/audio-analysis/6VwcwoW4XtF0QuezyLJyBW",4,1,354666,FALSE,"https://api.spotify.com/v1/tracks/6VwcwoW4XtF0QuezyLJyBW",FALSE,"At All","https://p.scdn.co/mp3-preview/22c7a2d0d6945d4d1353bdebffa7388ef9195eef?cid=c754a384dab5409faec10df188bbe142",1,"track","spotify:track:6VwcwoW4XtF0QuezyLJyBW","https://open.spotify.com/track/6VwcwoW4XtF0QuezyLJyBW","Primo","G#","minor","G# minor"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","4sYRZn9lTFNP7Oz7T9rrVI","album","2015-11-20",2015,"day",0.459,0.48,2,-9.182,0,0.0428,0.52,0.254,0.192,0.135,130.024,"5tVQ4aNWKAKfDrim7HVE5p","https://api.spotify.com/v1/audio-analysis/5tVQ4aNWKAKfDrim7HVE5p",4,1,274384,FALSE,"https://api.spotify.com/v1/tracks/5tVQ4aNWKAKfDrim7HVE5p",FALSE,"Escape","https://p.scdn.co/mp3-preview/1f5144878200d38433563defb456ccfd807d337d?cid=c754a384dab5409faec10df188bbe142",2,"track","spotify:track:5tVQ4aNWKAKfDrim7HVE5p","https://open.spotify.com/track/5tVQ4aNWKAKfDrim7HVE5p","Primo","D","minor","D minor"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","4sYRZn9lTFNP7Oz7T9rrVI","album","2015-11-20",2015,"day",0.426,0.499,4,-9.074,0,0.035,0.906,0.885,0.186,0.159,180.024,"5j4rfhXkhPT6XLlQXzNjYj","https://api.spotify.com/v1/audio-analysis/5j4rfhXkhPT6XLlQXzNjYj",4,1,253333,FALSE,"https://api.spotify.com/v1/tracks/5j4rfhXkhPT6XLlQXzNjYj",FALSE,"Halcyon","https://p.scdn.co/mp3-preview/e392e529ce2c15d30169c65e375745fcb5ce02b5?cid=c754a384dab5409faec10df188bbe142",3,"track","spotify:track:5j4rfhXkhPT6XLlQXzNjYj","https://open.spotify.com/track/5j4rfhXkhPT6XLlQXzNjYj","Primo","E","minor","E minor"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","4sYRZn9lTFNP7Oz7T9rrVI","album","2015-11-20",2015,"day",0.7,0.611,5,-10.528,1,0.0388,0.751,0.884,0.0986,0.342,90.006,"6WF1kXbCLqRKWS4oKVLRdg","https://api.spotify.com/v1/audio-analysis/6WF1kXbCLqRKWS4oKVLRdg",4,1,194666,FALSE,"https://api.spotify.com/v1/tracks/6WF1kXbCLqRKWS4oKVLRdg",FALSE,"Intermission","https://p.scdn.co/mp3-preview/4d18bf50ccc3b0ddf9bb8168cb28cf3a4fead86a?cid=c754a384dab5409faec10df188bbe142",4,"track","spotify:track:6WF1kXbCLqRKWS4oKVLRdg","https://open.spotify.com/track/6WF1kXbCLqRKWS4oKVLRdg","Primo","F","major","F major"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","4sYRZn9lTFNP7Oz7T9rrVI","album","2015-11-20",2015,"day",0.537,0.516,2,-7.078,1,0.0407,0.231,0.00102,0.103,0.219,86.977,"164iLRv3GEokVehGEGzQ1B","https://api.spotify.com/v1/audio-analysis/164iLRv3GEokVehGEGzQ1B",4,1,204137,FALSE,"https://api.spotify.com/v1/tracks/164iLRv3GEokVehGEGzQ1B",FALSE,"Primo","https://p.scdn.co/mp3-preview/db587aa68781d7920d1a7e62b21921ca7e33a899?cid=c754a384dab5409faec10df188bbe142",5,"track","spotify:track:164iLRv3GEokVehGEGzQ1B","https://open.spotify.com/track/164iLRv3GEokVehGEGzQ1B","Primo","D","major","D major"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","4sYRZn9lTFNP7Oz7T9rrVI","album","2015-11-20",2015,"day",0.461,0.937,1,-5.056,1,0.0575,0.337,0.86,0.11,0.277,94.424,"3cnTpC9PgDPvEi3a45lx1k","https://api.spotify.com/v1/audio-analysis/3cnTpC9PgDPvEi3a45lx1k",5,1,186400,FALSE,"https://api.spotify.com/v1/tracks/3cnTpC9PgDPvEi3a45lx1k",FALSE,"Purgatory","https://p.scdn.co/mp3-preview/4f2e730703fcff3fbe7a096e5f30485fcca4b078?cid=c754a384dab5409faec10df188bbe142",6,"track","spotify:track:3cnTpC9PgDPvEi3a45lx1k","https://open.spotify.com/track/3cnTpC9PgDPvEi3a45lx1k","Primo","C#","major","C# major"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","4sYRZn9lTFNP7Oz7T9rrVI","album","2015-11-20",2015,"day",0.501,0.547,11,-6.056,0,0.04,0.499,0.00267,0.127,0.164,89.724,"4t5a2aTyRyhEz8z71HA1TF","https://api.spotify.com/v1/audio-analysis/4t5a2aTyRyhEz8z71HA1TF",4,1,218666,FALSE,"https://api.spotify.com/v1/tracks/4t5a2aTyRyhEz8z71HA1TF",FALSE,"Sinner","https://p.scdn.co/mp3-preview/fbf8f491567ac5b05ff4a50969b1749644a44919?cid=c754a384dab5409faec10df188bbe142",7,"track","spotify:track:4t5a2aTyRyhEz8z71HA1TF","https://open.spotify.com/track/4t5a2aTyRyhEz8z71HA1TF","Primo","B","minor","B minor"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","1BAGYfzWJHqIk337OPNSaD","album","2014-12-15",2014,"day",0.465,0.969,0,-12.51,1,0.787,0.904,0.239,0.36,0.0278,89.147,"5aMpc8zqhpkPt3KRT8N9o6","https://api.spotify.com/v1/audio-analysis/5aMpc8zqhpkPt3KRT8N9o6",3,1,81666,FALSE,"https://api.spotify.com/v1/tracks/5aMpc8zqhpkPt3KRT8N9o6",FALSE,"Insert Coin","https://p.scdn.co/mp3-preview/4f525eaeea0f10038b22c9e4b1dabdc7ac370bcc?cid=c754a384dab5409faec10df188bbe142",1,"track","spotify:track:5aMpc8zqhpkPt3KRT8N9o6","https://open.spotify.com/track/5aMpc8zqhpkPt3KRT8N9o6","Voyager","C","major","C major"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","1BAGYfzWJHqIk337OPNSaD","album","2014-12-15",2014,"day",0.401,0.531,5,-6.719,1,0.0472,0.00184,0.0891,0.594,0.0883,179.979,"1IPYc3qzoBGWm569CbREJ1","https://api.spotify.com/v1/audio-analysis/1IPYc3qzoBGWm569CbREJ1",4,1,286003,FALSE,"https://api.spotify.com/v1/tracks/1IPYc3qzoBGWm569CbREJ1",FALSE,"Infinity","https://p.scdn.co/mp3-preview/ab78b2d517ab2e5f81ce782ea690ae4bd2cfff82?cid=c754a384dab5409faec10df188bbe142",2,"track","spotify:track:1IPYc3qzoBGWm569CbREJ1","https://open.spotify.com/track/1IPYc3qzoBGWm569CbREJ1","Voyager","F","major","F major"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","1BAGYfzWJHqIk337OPNSaD","album","2014-12-15",2014,"day",0.469,0.906,9,-5.375,0,0.0535,0.211,0.0393,0.128,0.0387,87.974,"27yv2j0DnsPcKd80tP8WDi","https://api.spotify.com/v1/audio-analysis/27yv2j0DnsPcKd80tP8WDi",4,1,250718,FALSE,"https://api.spotify.com/v1/tracks/27yv2j0DnsPcKd80tP8WDi",FALSE,"Voyager","https://p.scdn.co/mp3-preview/2b94a0aee1726f51acc071ad602196a08e2f2d7c?cid=c754a384dab5409faec10df188bbe142",3,"track","spotify:track:27yv2j0DnsPcKd80tP8WDi","https://open.spotify.com/track/27yv2j0DnsPcKd80tP8WDi","Voyager","A","minor","A minor"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","1BAGYfzWJHqIk337OPNSaD","album","2014-12-15",2014,"day",0.494,0.926,2,-4.484,0,0.0637,0.195,0.00471,0.0795,0.117,89.981,"2wMvhJdmWwGHkZ884w09wc","https://api.spotify.com/v1/audio-analysis/2wMvhJdmWwGHkZ884w09wc",4,1,281333,FALSE,"https://api.spotify.com/v1/tracks/2wMvhJdmWwGHkZ884w09wc",FALSE,"Sun","https://p.scdn.co/mp3-preview/9aad7053ca502c6829d7df44f797ac2b5ed2b96a?cid=c754a384dab5409faec10df188bbe142",4,"track","spotify:track:2wMvhJdmWwGHkZ884w09wc","https://open.spotify.com/track/2wMvhJdmWwGHkZ884w09wc","Voyager","D","minor","D minor"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","1BAGYfzWJHqIk337OPNSaD","album","2014-12-15",2014,"day",0.137,0.245,5,-23.602,1,0.0489,0.0612,0.341,0.192,0.0781,179.629,"2rcNmdvocQOq5sbSlS5NLi","https://api.spotify.com/v1/audio-analysis/2rcNmdvocQOq5sbSlS5NLi",4,1,66812,FALSE,"https://api.spotify.com/v1/tracks/2rcNmdvocQOq5sbSlS5NLi",FALSE,"Trespasser","https://p.scdn.co/mp3-preview/4750981cf921922f0f4f855e9de483fa9c69bb92?cid=c754a384dab5409faec10df188bbe142",5,"track","spotify:track:2rcNmdvocQOq5sbSlS5NLi","https://open.spotify.com/track/2rcNmdvocQOq5sbSlS5NLi","Voyager","F","major","F major"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","1BAGYfzWJHqIk337OPNSaD","album","2014-12-15",2014,"day",0.584,0.825,8,-5.487,1,0.0701,0.00137,0.00267,0.213,0.331,119.039,"6SQZokAcQAez0ywywmxdKV","https://api.spotify.com/v1/audio-analysis/6SQZokAcQAez0ywywmxdKV",4,1,231000,FALSE,"https://api.spotify.com/v1/tracks/6SQZokAcQAez0ywywmxdKV",FALSE,"Never","https://p.scdn.co/mp3-preview/36f12c2ad4370d12b7d2a1e0c98a3f32c9a6fe25?cid=c754a384dab5409faec10df188bbe142",6,"track","spotify:track:6SQZokAcQAez0ywywmxdKV","https://open.spotify.com/track/6SQZokAcQAez0ywywmxdKV","Voyager","G#","major","G# major"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","1BAGYfzWJHqIk337OPNSaD","album","2014-12-15",2014,"day",0.625,0.886,7,-4.858,1,0.0562,0.015,0.505,0.298,0.318,145.006,"6Fo0pEuoO5HSlEa6j2rr8R","https://api.spotify.com/v1/audio-analysis/6Fo0pEuoO5HSlEa6j2rr8R",4,1,230068,FALSE,"https://api.spotify.com/v1/tracks/6Fo0pEuoO5HSlEa6j2rr8R",FALSE,"Cry","https://p.scdn.co/mp3-preview/404010f11a76f3baa9815d9cc35fb3d63435ae57?cid=c754a384dab5409faec10df188bbe142",7,"track","spotify:track:6Fo0pEuoO5HSlEa6j2rr8R","https://open.spotify.com/track/6Fo0pEuoO5HSlEa6j2rr8R","Voyager","G","major","G major"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","1BAGYfzWJHqIk337OPNSaD","album","2014-12-15",2014,"day",0.402,0.44,9,-16.974,0,0.0525,0.992,0.931,0.0865,0.514,104.169,"2KrGQePBeuRABpFIByqRHd","https://api.spotify.com/v1/audio-analysis/2KrGQePBeuRABpFIByqRHd",4,1,82000,FALSE,"https://api.spotify.com/v1/tracks/2KrGQePBeuRABpFIByqRHd",FALSE,"A Lonely Night","https://p.scdn.co/mp3-preview/292f22fde308d06828bfbb73891261cedfc344c2?cid=c754a384dab5409faec10df188bbe142",8,"track","spotify:track:2KrGQePBeuRABpFIByqRHd","https://open.spotify.com/track/2KrGQePBeuRABpFIByqRHd","Voyager","A","minor","A minor"
"Ark Patrol","3zaxUd86U92CdZkNa6NUo9","1BAGYfzWJHqIk337OPNSaD","album","2014-12-15",2014,"day",0.621,0.366,5,-4.713,0,0.0345,0.0269,0.0386,0.117,0.348,134.019,"0CCTElxivq3fWZibV3IPNx","https://api.spotify.com/v1/audio-analysis/0CCTElxivq3fWZibV3IPNx",4,1,145932,FALSE,"https://api.spotify.com/v1/tracks/0CCTElxivq3fWZibV3IPNx",FALSE,"Superdream","https://p.scdn.co/mp3-preview/859812fec0f1804a75b59c82ad6fabdc795e103d?cid=c754a384dab5409faec10df188bbe142",9,"track","spotify:track:0CCTElxivq3fWZibV3IPNx","https://open.spotify.com/track/0CCTElxivq3fWZibV3IPNx","Voyager","F","minor","F minor"
"Four Tet","7Eu1txygG6nJttLHbZdQOh","1393uJyM9VjfXWmELtpRju","album","2023-11-03",2023,"day",0.401,0.665,10,-11.291,1,0.0514,0.588,0.904,0.976,0.346,128.972,"41oUK2Pslc7Zc14ELtsrbv","https://api.spotify.com/v1/audio-analysis/41oUK2Pslc7Zc14ELtsrbv",4,1,1482860,FALSE,"https://api.spotify.com/v1/tracks/41oUK2Pslc7Zc14ELtsrbv",FALSE,"School Green Romantics - Live at Alexandra Palace London, 24th May 2023","https://p.scdn.co/mp3-preview/7d9dc39d0a844efbe113988db469352ee1f61010?cid=c754a384dab5409faec10df188bbe142",1,"track","spotify:track:41oUK2Pslc7Zc14ELtsrbv","https://open.spotify.com/track/41oUK2Pslc7Zc14ELtsrbv","Live at Alexandra Palace London, 24th May 2023","A#","major","A# major"
